timestamp,device_id,gas,client,pressure,temperature,volume
2026-04-11 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.67,20.18,6.947
2026-04-11 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.67,20.58,6.947
2026-04-11 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.21,20.84,6.928
2026-04-11 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.2,20.97,6.928
2026-04-11 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.62,21.31,6.945
2026-04-11 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.52,20.9,6.941
2026-04-11 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.48,20.42,6.939
2026-04-11 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.28,20.32,6.931
2026-04-11 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.39,20.32,6.936
2026-04-11 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.43,20.37,6.937
2026-04-11 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.4,19.35,6.936
2026-04-11 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.16,18.58,6.927
2026-04-12 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,173.06,18.39,6.923
2026-04-12 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.75,17.67,6.91
2026-04-12 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.62,16.8,6.905
2026-04-12 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.62,15.93,6.905
2026-04-12 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.24,15.15,6.89
2026-04-12 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.92,15.81,6.877
2026-04-12 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.06,16.41,6.883
2026-04-12 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.14,16.65,6.886
2026-04-12 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.13,17.29,6.885
2026-04-12 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.31,17.41,6.892
2026-04-12 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.08,17.83,6.883
2026-04-12 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.42,18.92,6.897
2026-04-12 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.66,19.87,6.906
2026-04-12 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.64,20.25,6.906
2026-04-12 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.53,20.63,6.901
2026-04-12 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.46,21.04,6.899
2026-04-12 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.42,20.63,6.897
2026-04-12 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.23,20.19,6.889
2026-04-12 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,172.04,20.44,6.882
2026-04-12 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.95,20.72,6.878
2026-04-12 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.97,20.34,6.879
2026-04-12 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.45,19.8,6.858
2026-04-12 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.23,19.09,6.849
2026-04-12 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.24,18.13,6.85
2026-04-13 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.16,17.75,6.847
2026-04-13 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,171.09,17.3,6.843
2026-04-13 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,170.66,17.81,6.826
2026-04-13 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,170.36,16.95,6.814
2026-04-13 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,170.2,16.77,6.808
2026-04-13 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,170.04,17.01,6.801
2026-04-13 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,170.01,16.63,6.8
2026-04-13 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,169.55,16.97,6.782
2026-04-13 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,169.08,17.38,6.763
2026-04-13 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,168.69,17.89,6.747
2026-04-13 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,168.33,18.39,6.733
2026-04-13 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,167.94,19.28,6.718
2026-04-13 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,167.33,20.11,6.693
2026-04-13 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,167.0,20.46,6.68
2026-04-13 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,166.74,20.54,6.67
2026-04-13 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,166.57,21.03,6.663
2026-04-13 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,166.2,20.68,6.648
2026-04-13 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,166.16,20.29,6.646
2026-04-13 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,165.9,20.3,6.636
2026-04-13 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,165.92,19.32,6.637
2026-04-13 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,165.49,18.62,6.62
2026-04-13 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.93,18.36,6.597
2026-04-13 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.88,17.63,6.595
2026-04-13 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.63,16.84,6.585
2026-04-14 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.42,15.58,6.577
2026-04-14 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.47,15.35,6.579
2026-04-14 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.16,14.45,6.567
2026-04-14 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,164.0,14.95,6.56
2026-04-14 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,163.84,15.48,6.554
2026-04-14 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,163.73,15.64,6.549
2026-04-14 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,163.33,15.49,6.533
2026-04-14 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,162.93,15.65,6.517
2026-04-14 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,162.76,16.05,6.51
2026-04-14 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,162.15,17.38,6.486
2026-04-14 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,161.71,18.23,6.468
2026-04-14 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,161.16,19.28,6.446
2026-04-14 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,161.04,19.51,6.442
2026-04-14 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,160.77,19.42,6.431
2026-04-14 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,160.5,19.7,6.42
2026-04-14 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,160.35,20.11,6.414
2026-04-14 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,160.07,20.72,6.403
2026-04-14 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,159.8,20.24,6.392
2026-04-14 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,159.33,20.17,6.373
2026-04-14 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,159.22,19.19,6.369
2026-04-14 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,159.07,18.93,6.363
2026-04-14 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,158.85,17.78,6.354
2026-04-14 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,158.75,16.64,6.35
2026-04-14 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,158.37,16.07,6.335
2026-04-15 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,158.34,15.32,6.334
2026-04-15 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,158.13,15.82,6.325
2026-04-15 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,158.03,15.43,6.321
2026-04-15 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,157.85,15.5,6.314
2026-04-15 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,157.77,15.43,6.311
2026-04-15 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,157.38,15.26,6.295
2026-04-15 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,156.91,15.81,6.276
2026-04-15 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,156.83,16.65,6.273
2026-04-15 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,156.38,17.64,6.255
2026-04-15 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,155.62,18.24,6.225
2026-04-15 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,155.49,18.64,6.219
2026-04-15 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,155.15,19.32,6.206
2026-04-15 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,154.94,20.15,6.197
2026-04-15 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,154.49,20.93,6.18
2026-04-15 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,153.92,21.35,6.157
2026-04-15 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,153.35,21.15,6.134
2026-04-15 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,153.12,19.98,6.125
2026-04-15 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,152.88,20.12,6.115
2026-04-15 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,152.66,19.76,6.106
2026-04-15 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,152.54,19.27,6.102
2026-04-15 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,152.51,19.23,6.101
2026-04-15 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,152.16,18.02,6.087
2026-04-15 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,151.56,17.51,6.063
2026-04-15 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,151.24,16.39,6.05
2026-04-16 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,151.05,16.39,6.042
2026-04-16 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,150.97,16.01,6.039
2026-04-16 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,150.84,15.69,6.034
2026-04-16 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,151.01,16.97,6.04
2026-04-16 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,151.23,16.64,6.049
2026-04-16 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,150.99,16.86,6.04
2026-04-16 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,150.67,17.25,6.027
2026-04-16 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,150.26,17.65,6.011
2026-04-16 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,149.67,18.91,5.987
2026-04-16 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,149.5,19.2,5.98
2026-04-16 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,149.3,20.66,5.972
2026-04-16 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,149.2,20.72,5.968
2026-04-16 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,148.58,21.09,5.943
2026-04-16 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,148.03,21.57,5.921
2026-04-16 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,147.52,21.78,5.901
2026-04-16 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,147.24,21.6,5.89
2026-04-16 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,146.78,22.55,5.871
2026-04-16 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,146.42,22.11,5.857
2026-04-16 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,146.06,22.28,5.842
2026-04-16 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,145.83,21.16,5.833
2026-04-16 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,145.69,20.8,5.828
2026-04-16 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,145.3,19.72,5.812
2026-04-16 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,145.3,18.71,5.812
2026-04-16 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,145.1,17.68,5.804
2026-04-17 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,144.75,17.15,5.79
2026-04-17 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,144.59,16.21,5.784
2026-04-17 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,144.43,15.4,5.777
2026-04-17 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,143.9,15.35,5.756
2026-04-17 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,143.91,15.57,5.756
2026-04-17 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,143.54,15.65,5.742
2026-04-17 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,143.18,15.99,5.727
2026-04-17 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,143.25,15.57,5.73
2026-04-17 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,142.8,16.16,5.712
2026-04-17 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,142.54,17.17,5.702
2026-04-17 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,142.2,18.11,5.688
2026-04-17 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,141.9,18.79,5.676
2026-04-17 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,141.39,19.21,5.655
2026-04-17 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,141.1,19.52,5.644
2026-04-17 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,140.64,19.49,5.626
2026-04-17 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,140.23,19.92,5.609
2026-04-17 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,139.92,20.68,5.597
2026-04-17 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,139.61,20.49,5.584
2026-04-17 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,139.36,19.92,5.574
2026-04-17 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,139.43,18.78,5.577
2026-04-17 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,139.3,17.84,5.572
2026-04-17 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.97,17.5,5.559
2026-04-17 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.84,16.29,5.554
2026-04-17 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.71,15.81,5.548
2026-04-18 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.58,16.03,5.543
2026-04-18 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.57,15.24,5.543
2026-04-18 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.27,15.4,5.531
2026-04-18 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.3,15.43,5.532
2026-04-18 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.38,15.16,5.535
2026-04-18 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.43,15.18,5.537
2026-04-18 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.36,15.82,5.535
2026-04-18 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,138.19,16.15,5.528
2026-04-18 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.86,16.98,5.514
2026-04-18 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.86,17.89,5.514
2026-04-18 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.81,18.8,5.512
2026-04-18 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.71,19.53,5.508
2026-04-18 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.57,20.01,5.503
2026-04-18 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.63,20.64,5.505
2026-04-18 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.68,21.49,5.507
2026-04-18 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.7,22.22,5.508
2026-04-18 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.68,22.67,5.507
2026-04-18 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.4,22.39,5.496
2026-04-18 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.54,21.5,5.502
2026-04-18 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.4,20.93,5.496
2026-04-18 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.36,19.83,5.494
2026-04-18 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.36,18.91,5.494
2026-04-18 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.3,18.67,5.492
2026-04-18 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.74,18.42,5.51
2026-04-19 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.75,16.77,5.51
2026-04-19 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.56,16.94,5.502
2026-04-19 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.36,16.28,5.494
2026-04-19 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.49,16.36,5.5
2026-04-19 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.34,16.28,5.494
2026-04-19 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.29,16.43,5.492
2026-04-19 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.21,16.18,5.488
2026-04-19 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.96,16.69,5.478
2026-04-19 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.01,17.22,5.48
2026-04-19 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,137.03,18.45,5.481
2026-04-19 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.97,18.56,5.479
2026-04-19 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.96,19.13,5.478
2026-04-19 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.77,19.66,5.471
2026-04-19 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.98,20.34,5.479
2026-04-19 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.55,20.23,5.462
2026-04-19 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.64,20.27,5.466
2026-04-19 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.64,20.3,5.466
2026-04-19 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.6,20.14,5.464
2026-04-19 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.41,20.52,5.456
2026-04-19 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.29,20.48,5.452
2026-04-19 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.35,19.81,5.454
2026-04-19 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.53,19.56,5.461
2026-04-19 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.09,18.42,5.444
2026-04-19 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,135.95,17.34,5.438
2026-04-20 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,136.13,16.13,5.445
2026-04-20 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,135.83,15.09,5.433
2026-04-20 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,135.82,14.83,5.433
2026-04-20 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,135.27,15.23,5.411
2026-04-20 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,135.27,15.24,5.411
2026-04-20 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,135.14,15.75,5.406
2026-04-20 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,134.93,16.2,5.397
2026-04-20 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,134.83,16.35,5.393
2026-04-20 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,134.36,17.24,5.374
2026-04-20 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,133.94,18.21,5.358
2026-04-20 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,133.49,18.81,5.34
2026-04-20 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,133.03,18.94,5.321
2026-04-20 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,133.08,19.05,5.323
2026-04-20 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,132.6,19.53,5.304
2026-04-20 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,132.43,20.25,5.297
2026-04-20 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,132.11,20.6,5.285
2026-04-20 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,131.82,20.37,5.273
2026-04-20 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,131.62,20.82,5.265
2026-04-20 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,131.5,20.0,5.26
2026-04-20 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,131.1,19.75,5.244
2026-04-20 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,131.0,19.84,5.24
2026-04-20 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,131.05,19.26,5.242
2026-04-20 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.74,18.28,5.229
2026-04-20 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.58,17.2,5.223
2026-04-21 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.68,16.53,5.227
2026-04-21 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.41,16.1,5.216
2026-04-21 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.18,15.59,5.207
2026-04-21 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.24,15.76,5.21
2026-04-21 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,130.22,15.8,5.209
2026-04-21 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,129.84,15.84,5.194
2026-04-21 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,129.49,15.83,5.179
2026-04-21 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,129.52,15.99,5.181
2026-04-21 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,128.99,17.34,5.159
2026-04-21 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,128.62,17.85,5.145
2026-04-21 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,128.23,19.03,5.129
2026-04-21 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,128.01,18.61,5.121
2026-04-21 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,127.61,19.37,5.105
2026-04-21 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,127.58,19.34,5.103
2026-04-21 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,127.01,19.6,5.08
2026-04-21 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,126.99,19.52,5.08
2026-04-21 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,126.82,19.14,5.073
2026-04-21 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,126.26,19.61,5.05
2026-04-21 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,125.98,19.12,5.039
2026-04-21 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,125.87,18.85,5.035
2026-04-21 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,126.06,17.98,5.042
2026-04-21 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,125.88,17.53,5.035
2026-04-21 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,125.52,16.73,5.021
2026-04-21 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,125.19,16.62,5.008
2026-04-22 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,125.02,15.52,5.001
2026-04-22 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,124.71,15.5,4.988
2026-04-22 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,124.77,15.44,4.991
2026-04-22 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,124.81,15.22,4.993
2026-04-22 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,124.55,15.58,4.982
2026-04-22 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,124.21,15.78,4.968
2026-04-22 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,123.94,16.18,4.957
2026-04-22 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,123.73,17.04,4.949
2026-04-22 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,123.63,17.76,4.945
2026-04-22 09:00:00,BTL-N2-0025,Nitrógeno,AutoBody,123.41,17.99,4.936
2026-04-22 10:00:00,BTL-N2-0025,Nitrógeno,AutoBody,123.01,19.17,4.92
2026-04-22 11:00:00,BTL-N2-0025,Nitrógeno,AutoBody,122.61,20.67,4.904
2026-04-22 12:00:00,BTL-N2-0025,Nitrógeno,AutoBody,122.17,21.25,4.887
2026-04-22 13:00:00,BTL-N2-0025,Nitrógeno,AutoBody,121.81,21.69,4.873
2026-04-22 14:00:00,BTL-N2-0025,Nitrógeno,AutoBody,121.54,21.68,4.862
2026-04-22 15:00:00,BTL-N2-0025,Nitrógeno,AutoBody,121.48,21.59,4.859
2026-04-22 16:00:00,BTL-N2-0025,Nitrógeno,AutoBody,120.89,21.44,4.836
2026-04-22 17:00:00,BTL-N2-0025,Nitrógeno,AutoBody,120.42,20.28,4.817
2026-04-22 18:00:00,BTL-N2-0025,Nitrógeno,AutoBody,120.22,19.25,4.809
2026-04-22 19:00:00,BTL-N2-0025,Nitrógeno,AutoBody,120.16,19.19,4.806
2026-04-22 20:00:00,BTL-N2-0025,Nitrógeno,AutoBody,119.91,18.73,4.796
2026-04-22 21:00:00,BTL-N2-0025,Nitrógeno,AutoBody,119.84,18.1,4.794
2026-04-22 22:00:00,BTL-N2-0025,Nitrógeno,AutoBody,119.72,17.23,4.789
2026-04-22 23:00:00,BTL-N2-0025,Nitrógeno,AutoBody,119.5,16.96,4.78
2026-04-23 00:00:00,BTL-N2-0025,Nitrógeno,AutoBody,119.48,16.84,4.779
2026-04-23 01:00:00,BTL-N2-0025,Nitrógeno,AutoBody,119.13,16.17,4.765
2026-04-23 02:00:00,BTL-N2-0025,Nitrógeno,AutoBody,118.74,15.79,4.75
2026-04-23 03:00:00,BTL-N2-0025,Nitrógeno,AutoBody,118.62,15.34,4.745
2026-04-23 04:00:00,BTL-N2-0025,Nitrógeno,AutoBody,118.23,15.4,4.729
2026-04-23 05:00:00,BTL-N2-0025,Nitrógeno,AutoBody,118.05,14.8,4.722
2026-04-23 06:00:00,BTL-N2-0025,Nitrógeno,AutoBody,117.9,14.92,4.716
2026-04-23 07:00:00,BTL-N2-0025,Nitrógeno,AutoBody,117.77,15.99,4.711
2026-04-23 08:00:00,BTL-N2-0025,Nitrógeno,AutoBody,117.18,16.17,4.687
